reaction_time,steering_deviation,speed_variation,lane_deviation,brake_pressure,acceleration_jerk,eye_blink_rate,head_tilt_angle,heart_rate,skin_conductance,label
1.8476274195118725,24.52816152584025,41.11965345462929,0.7420528031255704,59.232598508084024,6.846391459379748,11.73780694208923,18.051319041449833,89.58824003100229,8.172695377749223,1
0.7760092205054859,6.518310320605294,3.9021328663983974,0.15385782481088583,23.271060986884258,2.0811297987528334,19.203430235003655,7.3577318740738775,78.16370876549782,3.1345844329469554,0
1.8473850691827014,28.602357353672375,33.365497365809865,0.9076896700497205,51.942377980468706,2.7882202120546022,10.032000318915108,23.462961559700588,78.54348199568493,5.516373109041291,1
0.8069654822234223,5.895433851620555,10.251737502565296,0.13389859227539708,49.28245691344325,1.3060175155462739,17.862691715501985,4.857759418339328,65.8751107437585,1.9933882965061696,0
1.6370914731316424,33.69377866868572,23.099592781167505,0.6098507138865779,87.17727811177508,5.1760852325376625,14.111181464091713,14.207549880337048,110.95084358622744,7.387011981759058,1
2.2289074186114863,26.700793889948407,18.492922634079434,0.5638631721008854,40.0,5.599594744126286,4.989833747560134,25.502376169130915,79.18676055618772,8.64525911542817,1
0.8365701070656799,7.171572649878694,3.0815475124236977,0.1325280336391522,49.82683142769941,2.122282580177628,15.711095064417474,7.990916490485914,75.811441333737,1.9896296505061417,0
2.017849303397214,36.6746174146821,32.56467760095887,0.5422122461835909,64.40713524633397,2.824525043716571,8.353291615920693,12.0,79.14725852454455,6.531038874281389,1
1.0034360042856234,2.7606602107477123,6.251724027165254,0.1660796605669619,33.67119725115208,1.3975616680676415,16.18120003932346,3.1216888604586366,72.72247839365149,2.7063402831854537,0
1.8035811896873422,31.62221113280158,24.692489580987917,0.5526954872524706,64.140252491161,5.044723066084529,9.43215669457949,31.27665136258846,77.36152324748805,5.828277494192351,1
0.6741173715166042,4.9488918580171095,6.571337379366023,0.12222266102565667,54.62195938717637,1.8546762572276587,17.22352878148032,4.4592666064776605,72.63238241720224,2.8531677423868276,0
1.592098923515405,29.06325272450149,37.01146973396824,0.6321289795653431,55.249876178594214,3.95709088222915,8.67424056951617,24.710201205855636,98.24612970118378,6.336719178900948,1
1.636408934282797,28.55775466538001,21.926531630659966,0.30182344076308815,56.17536102837555,3.7101896710354754,7.164513549780292,24.728036445655484,110.67153192845458,4.727838107634035,1
0.8272799382587743,5.857633000661146,11.289407701432651,0.1535626874955446,38.11738664913693,2.083754911493223,21.782533868612035,6.325072066797226,69.87263940643558,3.919589891208295,0
1.1229773686267335,7.942340654987217,11.352196447707382,0.0658670652938657,49.94447375508908,1.7158158148187987,16.48497903822565,5.940965992258213,70.52568798533831,2.3525226521640956,0
0.8693155211394906,5.28343382727981,4.742524613344443,0.2177721400552748,38.987192812984674,1.8916793552620157,17.253580951352973,3.592167349168911,75.02437008342307,1.5066395305568463,0
0.8280150146715618,6.95039525956486,8.723965804750343,0.041146747677857254,41.38645183710084,1.3080626293346085,14.13614569414982,7.838071222734528,71.20548529766374,2.9056151243140977,0
0.8149477047631463,4.871723306814015,10.146143946323733,0.15363402621646707,32.647989652367535,1.5747989787593941,14.551535032915869,5.386897149983592,70.54271532913661,3.4563888688637525,0
2.5872434917403355,28.881777209531016,37.57990832030539,0.5533101551405296,83.43048073834849,3.4171023351070495,13.076849853801349,23.163528861303604,88.67520115081147,5.419446717655019,1
1.8283524682671992,29.393225424483468,21.74256436837893,0.7726651057660343,79.035211456396,3.168192612876111,9.192146535053105,20.671610450889432,75.54829280952588,4.0,1
0.5888732457923269,8.230751378938884,4.974335947771376,0.14676556974837407,48.227827808340024,0.8405157508487446,19.808168503808048,3.3229987672320958,69.2615612524068,3.5004730420052477,0
2.1371729856737107,22.608537785437946,25.066928970648537,0.6191842392248198,80.41662821557877,5.395533112332491,9.319634029303122,16.32718996003205,75.93261003716457,7.996008838638616,1
2.004885192068274,20.292938173964668,27.426349229720252,0.4645554885180434,63.2148795429072,3.99985001863399,9.728707622133754,29.750487104395788,89.52580149322127,7.268899266909198,1
2.448399147524825,19.420051548310965,27.537070726285272,0.43783223434510277,58.69965576384933,4.66577706764109,12.22536224694527,30.056485619900595,93.0683944565777,6.342497745643818,1
2.492309556686706,22.80365129771208,23.84260417437092,0.546800142755337,67.43169948467236,6.158565593816009,11.643040041495606,27.8742149528051,73.13187830755197,4.0,1
0.764811929993728,5.692976951795986,10.453668974075086,0.1789928642647566,40.72278965384289,1.5340361346243105,14.845805649145207,2.185825610431966,73.33188218061717,2.600103172395974,0
2.2914183478775945,23.072018651314433,31.07328142373982,0.5851330620399341,60.67538319932763,6.059557542364128,8.207372145016905,20.161711815025853,106.25871517826207,8.083697357699858,1
0.786539645856916,6.111208932006897,11.669249201285975,0.11958867462776203,33.44312280538556,2.1840396752443008,17.585230776267807,3.8816723298815834,77.33652378182683,4.271317841309166,0
0.8407368255793061,4.679734408866719,6.761006533569698,0.16285994851779637,38.853591644936074,1.6487310265589084,19.67017319742638,3.1498307590427297,72.50585717210481,3.1442440410700025,0
0.7562459375310085,2.954414869603189,6.525091443103857,0.15172205058529206,48.021284586181196,1.507254499631327,15.238654188139558,5.64500932057981,72.66329482537633,2.4564440120658,0
0.8083587368433043,5.1357110210548065,6.670867936614553,0.07285992423951769,50.960699074773984,1.094553031899875,15.226944632799704,1.7874864231960839,77.17523618605253,2.3094482302665376,0
1.07699554940715,6.243143779712102,8.972171084664682,0.12938896274877648,57.481370691208355,1.7464419859259348,11.617424400351691,5.823131438328564,64.09597745597647,2.8456149057914484,0
0.8490391060646244,5.587115864333258,7.100970055979639,0.1660392862966342,48.089192693927195,1.3279680216478866,23.42902116375473,3.7196910863307764,75.28306621429513,2.608468612404464,0
0.9119380349040831,2.7464650621803894,4.609791982878926,0.07965924952512309,28.465075740152162,0.3,15.926028696759992,4.443254064784212,59.69833753175998,4.858087380210213,0
2.5470320741382926,27.333926495101856,38.07108964594257,0.7044350385734127,57.22185939831439,4.230831806467625,8.369016681403528,28.65459679286031,91.59009716210618,5.853230419475642,1
0.7905981354090242,5.617666025197927,5.251424253556273,0.12611772086979972,35.05034519631927,1.279075536379588,16.18146636097961,4.083949633970887,57.95595529036298,2.86116446595089,0
1.6648289413372532,17.50712997385854,30.480550591001204,0.3467370901337491,90.67510121278147,3.27012612074296,4.754298207400582,23.348900420148848,90.65587345095238,5.237173474571985,1
1.5505003647311462,26.41393086184821,24.306039669230984,0.8061323333982642,47.242114715062314,3.624003994103908,6.939359295635616,32.333604345922154,96.24931733680808,4.0,1
2.025621154309231,14.937810211281572,41.41138734275259,0.7029892908141633,59.61775562394808,2.5,8.788579278367633,20.228792481383824,73.82358898145965,5.8573573478666345,1
0.5720945051068981,7.455337984946585,4.242819666760643,0.16838099201048554,42.33848025789598,1.0911588016974332,15.841032573658474,6.438337332710875,72.91953417407305,3.175257250030135,0
0.8880285640700406,8.266863064602191,8.067397678436139,0.14303013996683828,43.07676653401114,1.8445822285371678,21.591003693063232,7.684360262489708,69.33210975224245,3.4844109208993324,0
1.7239816224866933,23.80745488054834,30.984979176728075,0.3,77.06037270424329,4.598435915265739,7.826465509092837,16.54808630850725,84.6583138484239,4.117245295387741,1
0.9376792920582164,6.6670579232178495,12.533464790742043,0.16490792329952628,42.106684652031106,1.230713163351688,15.926516199676199,3.5259412776946055,63.55110744650331,4.3417604079728775,0
0.8372330879450505,6.386211214526288,6.1229681375113625,0.0853246187397952,51.93112945851028,1.1380176347661064,17.310614461847525,3.354288196963135,76.45499777894517,1.7405266258144296,0
1.7321662518788754,25.41925825587714,15.0,0.4592978724808884,58.27801349168333,2.5,10.920168243098752,13.710705646723369,91.59514157793001,6.505660784832809,1
0.7331746217898842,5.337309343933455,7.842786648267592,0.11649423997728835,39.37351777878178,1.2015526076340144,19.247847670638354,6.925005183906597,79.06885428795336,2.8590926418313773,0
0.6704013845480277,6.910610417141021,11.73403874221036,0.14694980140723082,42.65616993172534,0.3,18.474238269066582,3.448786790795218,65.29458814134775,3.5817370076271593,0
0.9663055370874362,4.9710954582434415,9.148966954222786,0.19248059942581064,46.35967750711738,1.324610897199223,16.709719690439332,4.463721721516474,69.89261091904397,2.1045998062234847,0
0.8542093408262621,4.906158842241632,10.896192453773512,0.08653347517266503,45.72006278300473,0.9105382543508374,18.72935403536727,7.411636841432086,79.58009526860454,3.7383820521123448,0
2.2971238949373696,14.311054162787054,15.0,0.48150568214171424,64.17190798340563,4.534982294790015,8.56942599173113,12.61538941912432,105.42600595781296,5.944358428295494,1
1.747821857319724,18.218607558121366,30.160675290782113,0.8064562043013278,81.4939810696911,5.227379639710163,8.73657494509544,20.02701504047656,105.42584339650783,8.74400475433329,1
0.7020006151139433,3.4600535378827164,4.009059122783031,0.11334219014450017,61.96223142152799,0.7206065024880792,18.926903705033528,5.030055500574194,68.8013861257078,2.207127091734709,0
2.059476418531008,18.510515420636693,26.435254105206198,0.673316627092422,65.4779053092625,6.70553043599073,11.286191621587793,21.770982478201432,82.56451494372853,7.277769250403983,1
0.9431002645239803,3.5631854688616054,10.646999186970227,0.23336120557755685,47.978437798957664,1.4123527350479936,15.570345730342275,2.418115561013552,65.70370976853361,3.970543350713272,0
1.124488208495819,5.285886189527414,11.771447650587719,0.1131614932026189,31.764650293741504,1.0493121600514128,14.328293568226957,6.566319775554021,77.47588906842397,4.13122330844959,0
1.9502001279630634,21.29553819793078,40.033703205481835,0.4013208673563169,86.88141859640103,4.620810603718721,7.536392735778614,25.159286674922082,77.7930555685579,7.087829943413168,1
2.467655811724768,29.783785203553272,40.49812088524055,0.5495627272877809,78.32654779812003,5.142784861622969,7.657911152516353,24.151326759338925,81.58723762824975,6.959684480974353,1
2.3822910168738947,18.222434608817213,39.386119368525286,0.6573865624193215,72.16131666856015,4.334656966569264,8.933399329694026,16.206549962740965,85.76759045995672,5.42842016044397,1
2.157867170808764,26.583417451453865,27.163588891451788,0.507119161753132,65.22101127604463,4.030436275271448,11.920012348840263,25.12602337962942,83.97727062002797,8.60758337840434,1
1.0299108369503867,6.158582999202177,3.9419891424693967,0.06563278264446447,31.75387749565239,1.5570507461132599,20.374330159957438,6.327292694065683,74.05597956468664,4.131015718633007,0
1.5663948733357178,21.030137233128336,29.241968416466236,0.7007243724224856,65.53228202305745,6.087567970014652,12.493427541150018,17.548363277461146,80.0241430904926,7.122608764548627,1
0.9403517589721192,6.996621796295921,8.286032598323924,0.20958537485535325,48.61436525632805,1.6798694875633942,15.041149532503757,3.5974208584169,75.3880629921763,3.2271288469891046,0
2.056775756470531,29.95300131832754,27.772087003916855,0.6001413199114782,100.0,3.6055280015547244,9.620647589270371,23.513388879515787,89.55670576239002,9.481101323790746,1
2.427151534271231,31.628410073769118,15.0,0.8413865768245947,59.57509164611861,2.5,3.578213071302798,12.0,93.01984642783864,4.0,1
1.8374525904027763,27.335580548553857,16.32170662465601,0.7161734923625201,83.54578862880538,3.0333291364896553,10.908541466052109,22.26701249391542,96.49261180873995,5.478917586323443,1
2.3532525024784463,14.140140673750004,18.63693121516528,0.7695153481391492,72.95224924087908,6.383500879537294,9.81363442583992,17.499770934141274,93.7167540370441,9.112883797840908,1
